M_1,M_2,mu,tan_beta,M_3,At,Ab,Atau,mA,mqL3,mtR,mbR,Final__CLs
0.4031992169361719,0.5378779232678367,-0.5925740745149456,0.5116670785183073,0.37761746488088505,0.9306332533736219,0.31365350796832553,-0.4530520154011847,-0.20873370576690187,-1.382498178063219,0.5426912012702968,-1.452826847022163,0.838
-0.9718794503368422,1.3681399227335622,-1.430352159305563,-1.3062190522825596,-0.7546229773689889,1.4799516202422889,1.7037203149480298,1.2712143013722679,-1.5578295530574267,0.7361884682638307,-1.1501687308171902,-0.457121757905683,1.0
-1.0597965097069806,-1.0328782240101029,1.2812973782421928,0.09152984865735694,-1.377557963169248,1.004441643931102,0.3834141324523132,0.6736847374397249,0.6522201371957741,0.18126801111141141,1.3136611029438177,-1.6757499337361532,1.0
-1.5134621415640128,0.9208255127734845,-0.7177522257507519,-1.0915777243165812,0.20333790717629024,1.4359471783180664,-0.6236438869649534,-1.0758996948160233,1.3704372187976663,-1.5929773845414639,0.2580883798797778,1.342388196325186,0.855
-0.17505272243912345,1.2088652250870084,0.22123813404890907,-1.3888938989062531,0.25929776674999166,0.42726690950043106,-1.3564035991895544,-0.30736411467058333,-1.2006749851401404,0.2725190461862255,-0.8700953912786886,-1.0206532889806272,0.269
0.20296486212555204,1.1879567487225113,-1.8088366594921748,-0.8286704402069067,-1.0451685888107232,-1.2374420795185237,-1.0586056155419434,1.693677342968165,0.18169186111408148,-0.6788381660218316,1.5298583148399445,-0.6241004603663054,1.0
-1.7623333737857896,-0.2186619859266089,-1.546887539234171,-0.5174162291993374,-1.6723477210205786,1.4403466235361666,-0.5979923408505311,1.2965859405296656,-1.7160060344323538,0.4713759023624904,-1.1688528083832155,1.4689844288609217,0.0
-0.4529301020621874,-0.8056659957511487,-0.520254231315537,0.3618022061380655,1.2269716421512558,0.9229885866653643,0.7895546150431451,0.011315566912300401,0.6448190210691889,0.44295195004397037,-1.315781422642779,-0.19264933060325828,0.747
0.2111866399063574,-0.5286421453553771,-0.7062029588844259,1.1680778942294974,1.4228583228343368,1.2300523504709588,1.2539561613177703,1.520228403911641,0.9115128758613231,-0.8281859377027694,-0.2991061076698604,-0.5291935945321571,0.145
-1.3558569958967752,0.6405486721765352,0.39338849951787086,1.1884956804719256,0.13658839722692748,-1.5122703870019019,-0.7458398268125513,1.145433578470085,1.1436439567619152,1.5702619406951968,-0.4285648842035065,1.5401873639174655,0.373
-1.3521804021207267,-0.1628376541619381,1.5223017754290413,1.0383451312426466,-0.5156388867482988,-0.4793702265838773,-1.363047044423174,0.6506094488661738,0.8840461678155831,0.8099178746022111,-0.29303934657833813,0.6397649904274584,0.0
-0.4340557653357788,-1.1784955482664508,-1.5302999854635035,-0.8507457263794395,-0.15715122322781622,-0.4840273108399746,-0.4956932435545599,1.6877747029958088,-0.1275610763880077,-0.32306468926155885,-1.3180333940735278,0.29993461552305495,1.0
1.6598515167312073,1.3190913605919832,-0.17423777295497023,-1.1686962917477897,1.3578899554650221,1.110853352109971,-0.39661843978976274,-0.22750844188991518,0.05008807245464296,0.8789484603268223,-1.0521705163935238,1.4809405857637936,0.897
0.3579274666792299,-0.11128945686524438,1.6477958921122873,1.4260315594839077,-0.6159198142131432,-0.30831725655434317,0.6927483246972932,-1.3668008689962023,0.006250599839672839,-1.3847021601556473,-0.05628024165812629,-1.5845119044739546,0.0
-1.6715202953055004,1.127347249539287,0.9968794333450192,-0.6000611533130668,-0.06511269556515278,-0.5571645037443269,1.158745670925439,1.5737323770474945,0.1880508690560264,0.9041954124354886,-0.5568460104385026,-1.5744413850076733,1.0
-1.6564738723168304,-1.0257153022119387,-0.45292292834528974,1.2416126276576536,1.243082965192239,0.8416198034598529,-1.2651246865638386,0.04881270691168743,0.7793776136307151,1.3429022999860345,-0.2551329802629214,0.6653046955373795,0.861
0.40495407772853836,1.4586827480440587,1.754388349521122,0.6691309572922014,-1.5846376731850487,0.10096037872796788,-0.5718842398334361,-1.4305782077851785,-0.8954258526107871,1.2882959208253195,0.9045559956149807,-1.6933446063859405,1.0
0.7549468318473771,0.43954219109633547,0.9627484996173555,-0.48834798773668014,0.8099554601031884,1.1945623740296734,-1.1610394675789604,-0.12115850672761683,1.1634345545892768,0.5490511040126752,0.5007195729499067,0.008651477284751938,0.558
-1.7234398694621185,1.278845689332473,-0.6434146256144128,-0.5679670368780458,1.117444807887063,0.9373114071893759,0.07239151700925807,-1.2024932966521513,0.4253534579090517,0.5954705294267844,-0.578909469431776,-0.9140300317364884,0.822
-1.1850383814172127,1.4580765233740263,-0.24228735902804793,-0.7054879000482246,-0.2606503416414282,1.3533398135529549,1.0482638166286296,-0.033813343169527485,1.070474368787767,0.3295102509018303,-0.27564729403416094,0.895340899440772,1.0
1.6865967722197248,0.23278400495674803,-1.7394429377642335,1.3110341020652385,-1.7219467780801894,-0.7465801925313895,-0.3492814787165704,-0.14655071197263853,0.30618010751725255,-0.17217323331373985,1.0764646424704294,1.4426778222917938,0.0
-1.6790299030885871,1.1007003036581569,-0.6964193557818958,-0.5454489914973263,0.27889224194982587,-0.4125542793107926,-1.2045781282432488,0.6076947641412304,1.386603440982093,-0.9691919356790445,0.2373768261011123,-0.3056544133184458,0.837
-0.3704246439234537,-1.4889321916925458,-0.47424287393284903,0.0056247892402783856,-0.23277342343396398,-1.4753376570792607,0.9857461682257096,0.38286320932241596,-1.5383038504423583,0.6309436567398853,-0.607120706004899,1.3173248985158224,0.778
0.09003008390525002,-0.2634431480544688,-0.46808311019412574,1.075983458667735,-0.8636731934800098,-1.5938988197597699,-0.9961146469439383,0.7529381781427544,-0.1827871195354889,1.5781568984099563,-0.624309849112768,1.6215441756187028,0.012158808
0.04369705560462766,0.8271783837762433,-1.7662905174979509,-1.220304814893329,0.08344603652668682,0.7072421756292575,0.4624631094099307,0.5982140569829607,-0.5916293557327509,1.501145966410033,0.8626748534135893,-1.4796930999571818,0.114
1.5611520570526578,1.207733678211189,1.311240396970907,0.8874955878448054,-1.2421683319275254,1.5919105260241064,0.27508378281439233,0.11072722478744612,1.2167425319802112,-0.8304723849475887,0.8926156662471574,-0.3154920043260249,1.0
-0.424327558365982,-0.3424602334967512,0.503334215200876,0.08064313516907468,-0.09360646981846647,0.05331297065046481,0.9539816443994942,-1.6079661575066309,-1.109529712254566,-0.49518751493648183,-0.07754338496495194,-0.908173347383009,0.705
-0.10790316947512728,-0.9290883940654738,0.5689109905094507,-1.3017639785467119,-1.3019515375591866,0.4575522925513024,-1.5816206074970036,-0.8853371784923368,-0.4477301011316947,1.3293455254224054,1.3532124626532098,0.8715122574811095,0.0471
-0.22609640615763016,-1.1628934201902241,1.0792218316776834,-0.24149559074588664,0.6919698887190631,-1.2313288592948668,-0.138555654246357,1.66305668521147,-0.10157321299038263,0.25764313359260965,-0.7766953302148827,-0.8863233294099727,1.0
0.7491019950646065,-0.8996849079651567,1.3450666910192277,0.666344624161755,0.673049560817896,-1.1059967449952086,0.4139587287166615,-0.5932677122757015,-1.0393273514072878,0.4221821036266322,-1.3380979632705365,0.5897526024922178,0.946
-0.6311462620697986,-1.3191229390429828,-1.2762881152203305,-1.093442650093947,0.9246404139403163,1.4951890991426209,-0.25426973983511975,-0.6422878203252168,1.310593342773854,1.1335597771159132,-0.7920422771515239,-0.2221195581228554,1.0
-0.7337966794829438,-0.9110521643400719,0.7616979621607214,-1.1701349837505055,0.2651163391920247,-1.0310709482539904,0.49871334272940376,-1.6056629285170074,-0.14237621276498408,-0.20007790822574706,-0.23839924389374104,1.424150510062129,1.0
1.6025182042585133,-1.2426144742001375,-0.5001070717238879,-0.8664523552878437,-1.671210996692728,0.7960195576486755,0.5783688376885905,0.2444503028524093,1.0912751751645213,0.7555156712759575,-1.3132130514961426,-1.6214093177203663,0.951
0.43134381391708004,1.0545469955782862,-0.5964945604920942,0.6212150662298097,0.30298057021488267,-0.7476914834006184,1.0338540279226096,-1.7163653391176092,-1.3818024766221553,-0.04729830215592885,-1.4575376462645417,-0.3361533002651003,0.926
-1.5739006021468431,-0.14591438131488402,0.13713248341981848,-0.8202908083471248,0.1892017022430507,0.02255109569644634,-0.2360914764825633,-1.5890541709300954,-0.08948693812413112,-1.669735174527544,-1.0538532575505541,1.3314208559718348,0.23
0.7139132796676905,0.4182132561751569,1.7014947545820502,1.3856456010373714,0.19098752519776138,1.5503829959047897,0.13204425841274708,1.5104258115584157,1.4621650207007733,1.529327952263539,-1.6673931635933332,-1.659749014732376,1.0
-0.5843247123761225,0.09806270322850931,-1.7787859827445525,1.1557977389185778,-1.546125123597774,0.9524509363432674,0.9114204031680336,0.4129926745922156,-0.09098838502636668,0.3595589335799182,-0.4354854975160043,1.4383592474759757,0.0
0.7222035070134116,-1.1772646929882948,-1.7086821877408938,-1.3731195337744424,-0.8924410296719177,-0.30220636098791415,-1.6219623844362094,-0.24683332291974913,-0.19573997444268262,1.2450456848950677,-0.3925877373182152,1.6769965134080758,1.0
1.0986049527230664,-0.8090703831594602,-0.897005301922034,-1.479628627903368,1.031944330260446,-1.151103388588327,-1.07801738969255,0.43091258075365146,-0.16350451137696675,-0.5330349419019014,-1.6941702276205186,-1.5442112066679938,1.0
0.25636259848567594,-0.9301438909516355,1.0436672290305167,0.29320301994254444,-0.3521867691110884,1.223548043318708,-0.15845628585171098,0.3597703790858914,0.14392654017334153,-1.1093229908006879,-1.4120685124428844,-0.11504042316403984,0.525
0.23198366142726792,1.346657432090692,-1.7963216857455024,1.7973558234262383,-0.2633785667018744,-1.593569933119166,0.5495032875833913,0.7845307995700164,-0.8484279116112043,-0.22857617472297048,-0.087909311162624,1.1239691936402245,1.0
-1.6853743507583996,-0.1630623488343513,-0.4324540591367358,1.1419933848537753,1.70507572760507,0.8412139308735752,-1.5248196504527431,0.773190278640753,1.6156276737392297,1.1446569555603796,-0.600789573910016,0.49335802488922936,0.103
-0.3801081068053617,1.6525693939538983,1.0828962937928308,-0.9416606051178328,-1.425184849023681,1.0681010208315582,1.0920207824067494,-0.02720948515720386,-0.9425051456952345,0.1291088639224293,-0.20859324469423768,-0.13468428357424797,1.0
0.45708586978063354,-1.0412873951437351,0.9724076457148055,0.41589839643911264,-1.4351178174888222,0.8000938021691634,1.7265793458463894,1.4574564702886534,1.6864258684770335,-0.01811571135586826,-0.9104867236190082,-0.04760184885742714,0.519
1.4711668743988475,0.5231286594320615,0.3989152304927295,-0.35330642955297803,-0.06713895109976907,0.7778758592991599,-1.6599790207223248,1.2165600099235958,-1.1131450309658846,0.22048266263250194,0.34914365696205985,0.34097753411367543,0.636
1.1632850774112322,-0.2342336605416304,0.9269761423698637,-0.19497502641030146,-0.7098580539473144,1.458290401364082,1.6897563483892852,0.6718658830197135,-1.0103199230390327,-1.3596304142856965,0.6128825628156958,-1.1094578696413402,0.512
-1.5643695636863504,-1.1467608664435578,1.4024077723887436,1.1439095853879027,0.6940033381628834,-1.4161735180289805,-1.4000491528833063,0.4454871362442168,-1.3726831082834245,1.6145180213864452,-1.2592695485008651,-0.7573974976195428,1.0
0.3469032884638366,0.11048184223265231,-1.7023461701230607,0.956641918905651,0.246970959991987,0.6097919163496784,-0.6160094651337935,1.001593238270036,-0.17210074172760728,-1.4058190383493587,-1.6893859233964228,-0.5903852623148398,0.0
-0.6102162743731995,-0.13832322863436267,-0.8303164517923058,-1.6195675296189578,1.0241124166509223,1.2025980438950932,-1.3858911276783892,-1.6701238736891502,0.600631694414382,-1.7089644594213322,1.371306573647295,0.8233646492045105,0.146
1.0770045938907031,-0.8833883740427708,-1.0792219179517244,-0.9432186249581558,1.3564189310431933,0.8101738091093769,-1.4240215224812265,-0.00715734224826366,-0.6653248067894573,0.7271537579067741,1.124628314592158,-1.547639078132929,1.0
-0.2689551453781972,0.9136863513681287,1.2069602387232163,0.9472087012550107,-0.747148679053153,0.1532911522539584,0.01937948768022059,-0.9087185734053808,0.13871247265729916,1.5854039973010903,0.7649592850138593,-0.45342118723463315,0.283
-0.3413704210964075,1.4121762969429068,-0.09882814461290026,-0.9161701566765633,1.1394111062841241,-0.6588156280633122,0.3532332418933376,1.190508825753277,1.3000713522822855,-1.6110788098607267,-0.8074949055660036,0.2674625111934204,0.882
1.693230893635331,-0.6219334457376425,0.12845512065184686,0.8467638927681969,-0.8180369403085923,-0.8822545602379986,1.6040310066211696,1.368461997235858,-1.3099535976671197,0.28753811867635737,0.30434517476132716,0.45539299203062233,0.0786
0.723716365415112,1.0832122362344458,1.3497663428765103,-0.9934706229890717,-0.2158309871958961,0.9039754036840381,-0.8384364784673384,-1.3624926192875038,1.5231250633588949,1.1444873543352942,1.3286920678689502,-1.6495445401577644,1.0
0.011705764760567242,0.9124032064931236,0.7807214592434437,-1.1187877133900899,-1.418426301336849,0.9408415353185283,0.8644553429324728,-0.7787949417695408,-0.33930412257396647,1.184415440844344,-0.8709770212948464,1.3637043377717597,0.138
-0.4426548732512944,1.6672837701706558,0.3797302012230802,1.247871470296902,-0.2912150083358651,-1.3982148079433758,0.5062934403063216,-0.9793907362763729,0.9632435044540943,0.20050051865447577,-1.230131026369012,-0.19911793763038135,0.963
-1.7718222991071697,-1.3021109997723432,1.2795306848631152,-0.0449400032699322,1.2073192689833694,0.8431404643726303,-0.7853728319717562,0.3414547658443857,1.4772470560359752,0.817405592123839,0.572848492576096,0.2739274792557608,1.0
0.22618839962126508,-0.744005935819705,-0.9383426394489209,-1.1372407415283268,1.6149391655276417,-0.7078110043415602,-1.6835326825023946,1.046725949621589,0.26537822984037385,-1.6541137007589788,-0.14378493572540285,-0.9573033102515964,0.278
0.35191279452051555,-1.1131411655700854,0.26675840106917204,-1.1059925262706471,-0.38322597379218054,-0.43942530635103283,-0.06686464593613747,1.041636361407444,-2.028540105899118,-0.5482224578676411,-1.2567466431137255,0.3839397365899122,0.0
-1.4350101224512803,1.233402934126269,-1.541574634064484,-1.300808682787226,0.1097001648301979,0.5142756252837123,-0.8880555275051688,-0.23582717373864162,-1.7119960418921776,1.0084867628256287,0.17039198629043217,0.9195786183854372,1.0
0.05377119462522525,-0.4388627983568939,1.1978477822133928,1.5996695510474492,0.6738966219582759,0.8059118328105921,1.2350462629762309,-1.6904197505736624,0.3272223252039697,-1.1355109614119294,0.31422790507446513,-1.5994696442566068,0.026126541
0.498275716480447,1.3393005786357333,1.0377249940992934,0.023212965619379078,1.6593850434097952,0.9007854713387604,0.34583287234425236,-0.5123746877635209,1.2554613955353695,1.2570589144665378,-0.8016517479845475,0.9380160113986107,0.605
-0.06968589082169792,-1.3593511246613066,1.3178747320689863,-0.7843579186131739,0.6345315507935148,-1.2697415162716523,0.29962497106739283,0.609791502698138,-0.45934733915003706,0.8153930270311204,-1.4279773294296827,-1.0550652753053777,1.0
-0.6333082195333698,0.7351556122808717,0.8215838189838898,1.433863893678576,1.167189389929248,-1.6110603609019238,1.1666715717979166,0.38089589021691367,-1.4613304313395499,1.196167897326755,-1.026222294537664,1.1459183328303884,0.901
0.41731961779042687,-0.46455695248640977,-1.5993084143150509,-0.009808259236664169,-1.0916129866739348,0.8250443272534264,-1.1165481553789152,1.5654895236926447,-1.4678922985197138,0.6003976526119574,-1.6399665102344714,-0.5908510020207927,0.829
-1.274813447342828,-1.4626992957551075,-1.6809261079969446,-0.27686672418949354,0.6604400247608103,-0.8963107362951118,-1.0301186231898691,-1.3181676885540567,-1.461438473320237,0.34236936617511404,0.9563394303152086,-1.4308575434048736,1.0
1.6832385861010184,-0.14666260779728824,1.112142425546801,0.32572459920183344,-1.362743710625122,1.6261271557616626,-1.2757791406445047,-1.4449619393627184,1.2598414238444153,-0.8632639902655171,-0.4365187891815196,-1.2483345137433832,0.0
-0.1384913611495143,-0.4529782286155003,0.8499964139454922,-0.8709021036917172,-0.31804066238987955,-0.1395855300668764,0.10571073998464058,-0.1986223175939729,0.8063414615972034,0.18554719971113992,-0.19520940572554293,1.59940022738821,0.052506227
-1.010972475758825,-0.3071311062220868,-1.3536381438775233,0.9778816301942781,1.63524939135648,-0.7740080063920003,-0.05615237836941386,-1.3167544181209025,0.2136649136124605,-1.2811797876938844,0.3645865378816508,0.9374564394169107,0.0
-0.12071218154437069,0.7234696821869179,-0.687674038405345,1.734730083190436,0.2564779276891994,1.272213402042025,0.44927629862783836,-1.5380258189889486,0.6711366208974868,0.13752293935411905,1.0811467643989083,-0.6583873460063254,0.08304639
-0.16738278840894602,-1.1683889313240565,0.4759589486036751,-0.1240469993917366,1.646576158061512,-0.19250961894600235,-1.6023561171149199,0.025984827508131792,-0.6336671439008736,1.2472982951875042,-1.7798746666683587,0.6483310346331463,0.57
0.041139764414892026,0.8916860682214177,0.6918559513582414,1.4901073956210213,-0.3869349973653185,0.9125328020256885,0.7369139260151213,-0.8533040280116834,0.9114614196657735,0.07789226317498682,-1.3846359599177323,-0.5333359689781481,0.081808984
-0.2733492877810323,-1.0034097314829826,0.8566310741852393,1.6314196828871859,-0.502347056073688,-0.7275481609779451,0.033215551080393105,-0.3662753443034534,1.2077288011270484,-1.458685590429886,-1.4644086994065826,0.9182675722257273,0.237
-0.7481929528261022,0.6954822820326357,0.5172411475227237,0.11417605162585875,-1.1025375878523767,0.39060358850193216,1.734263390376593,-1.1598745734823015,0.9878571988911244,-1.155195424499687,1.5200978801962912,1.7359476247715422,0.376
-0.125153833674081,-0.48882443725548846,1.7856803449028653,-0.5116592539272017,-1.005892964806186,-0.7145441959878993,-0.6706587871618128,1.0147362644437712,0.9202047249678689,0.07465083683799613,-0.7364308415274796,1.3231548113227698,0.06755631
0.5352694872214651,-0.1624606001538092,-1.7669357430743597,-0.16274247432188754,-1.1760952227905563,-1.2156252761489104,0.027911859625620507,-0.41209724426195615,-1.5053335736682298,-0.20790133680257067,-1.613289663476219,-0.3893287388720128,0.0
0.21637669370037912,-1.125609850013035,1.2636439920209097,-0.5134198858573522,1.1547702757820586,-1.471735485518901,-1.1264175105748864,-1.119187939191381,0.3138604656770088,0.8200600911937225,-1.7729995851762133,-1.5264395837204916,1.0
1.3854916886837734,1.1498187247011267,-0.6997427552129024,0.30962663844593624,-0.17551129294711312,1.4364288221642592,-1.3366708852358504,1.6016124740100912,0.40991988538742996,1.6494013624445065,1.3637402347686194,-0.5448159291102633,0.841
1.2302017779395207,-1.5607263101468103,-1.5675047723921043,0.3048188644434917,-1.3457984141580936,-1.083794697754358,-0.15423860845721105,1.2506870127959189,0.2764315336034377,0.8543311497267377,-1.509278476934291,-1.2518573490253935,1.0
1.6132888416218842,0.809598562751149,0.7038092880322796,-0.9592503764700837,0.7918533310319805,1.5263111074812437,0.2634492152489364,1.3933220765666416,0.6232934197136851,1.346637058255271,-0.3887268498930596,1.0800103602171003,0.821
-0.7702967836648714,-1.629659811168319,1.0053888423781239,1.632362030243355,1.4231062093442608,-0.9056834819808782,0.7380112307602623,-0.6986956991099407,1.2157307204340726,1.579545654293182,1.0858703861654224,1.328060746250762,0.998
0.40354784907672353,1.1737321377856835,1.6161709877895245,-1.6508734635387232,1.2228251768943463,-1.3594478396964849,0.8247995932896789,0.5122333798884113,1.611052721025858,0.35918778867651036,1.1931426157600715,-0.8832141265811417,1.0
0.7706464125629242,0.3147400334646989,0.2946625738111107,0.629745340725748,-1.355171124441365,0.4131362187548774,1.6862839761248534,-0.5626372381007118,-0.939151836802066,1.459144702630914,0.23859725613849592,-0.6342297126881116,0.579
-0.8568275215962893,1.395598905137924,0.18420454324014077,-0.5045441563345223,1.6546478108621012,1.64672747228677,-0.8050303210422863,0.042957040574761296,-0.3491759375853168,-1.366477920390804,-0.8364772838989097,-1.3622713738580534,0.901
-1.392950500248907,-0.9728644079141859,0.3725440736195321,0.9293352042358978,-1.0244253416519615,-1.6378035527374872,1.4678671894942368,1.6409744103040533,0.5285997532309417,0.21483627125295465,-0.3104107136752604,1.3210687404993904,0.784
-0.8208169265356251,1.212135625632353,1.472732121823756,-0.44494165906650823,1.4039984064357633,-0.2541091191710964,-0.253372759579586,0.18808283038101734,0.5353389920010618,-0.17040375659608836,1.6711445688230906,-1.1005761267574254,1.0
1.448851220755885,-1.5077587054688897,0.5023430208264561,-1.6203534777855275,0.7213941907942452,1.565203837589879,-1.6563460481989916,0.4622452572028018,0.9170921060361275,0.4266143896237741,-1.580331284747873,0.3277480614176082,0.918
0.14659288756043531,-0.2614952559926374,0.5133631918820715,-0.7854564314200774,-0.8097785925631157,1.0950625000751075,0.21480079837108734,-0.17853599877289314,-0.9446097201231904,0.8108340300718401,-0.34678676460960073,0.9275193949428177,0.05385732
0.6849468928165077,-0.9312254908045448,0.15769614045626165,-0.434539685173214,0.290490210364491,-0.3938392179118018,0.9176288893671282,-0.24069871821790575,0.5363645091693799,1.3019544067654019,0.03957621535916068,0.8442513405124081,0.608
0.7810164812406206,1.2213207743832295,-0.5013087953282361,-0.8513596449250757,1.1145250341598572,0.3607797441536608,-1.5308499816027314,0.02753101881231531,1.4083746214391002,-0.5717228414552009,-0.8942851290069671,-0.4621391226057412,0.926
-0.4144352807612458,1.3146605493133579,0.19874698301521382,-1.288772341288217,1.2257426104342206,0.3689303065375698,1.2737631789626866,1.4910147949145327,-0.7906353103735411,-0.59718328401912,0.966522757951967,-0.39487853163547115,0.888
1.654901741293159,-1.37978832534732,0.18316758517597206,-0.7955273979358841,0.6119188406513443,1.4191625248468442,-0.6802947592434546,0.7437075476970221,1.4104581966096816,-0.8342111399930365,-0.4218245303074045,-0.6622093973314811,1.0
-0.5740767628225054,-0.10379403179546703,0.29539175819152697,-0.7051726955016614,1.338602911541656,0.23515558170046058,1.4075337219933586,1.4937587257818135,0.827914992555416,-0.015518797619876996,-0.7707279705066766,-0.5703779336989958,0.204
-0.19556594270741268,0.4720976104313754,1.5643523473311942,0.4607153026245033,-0.6099233875339201,0.6249451840183583,-0.5224913955650294,0.9396281347316929,0.1694768656091183,0.0543881917561193,-1.5354340063811462,-0.46111706759321136,0.2885034
0.11833241210186228,-0.24011213231645193,0.19533233618781223,-1.0316811680491687,1.2751725672907328,0.419236601006636,-1.4447222701383418,1.1857533932569557,1.1282920569245074,1.5993792810613803,-0.382766900805356,-1.1361640482483109,0.0194
-0.00683355089960314,-0.9935685783658732,-0.30974081591656133,-1.52848184899074,0.9584715487814331,1.5469661686369252,0.42795403318306824,0.1437226348561445,-0.4845600734710848,0.5032716277975329,-0.4810233427998366,-0.6954329271512919,0.008642995
-1.5652976690293527,1.485624774578129,0.7311755590433369,1.5391837590136466,-1.2025879635282706,-0.7964278593551052,0.9009804043140403,0.18747279528778013,0.018594957182046682,1.1307816910113584,-1.5773327629945593,0.5032250742904794,1.0
-0.750181303587839,-0.15397798932719392,0.9091108179714247,0.6212922728672746,-1.111999745295872,-1.4988428736535029,1.2474219555459685,0.6167727907603072,0.5294797984445511,1.3310287116962902,-0.6104487420294992,1.1538981173591134,0.0
-0.03463763217203723,1.5609142643392229,0.5029644026805564,0.2794438729771174,-1.1626354186697103,0.36349804333882624,-1.2091992095023565,-0.4439176739951138,-0.11731592343449054,-0.9523003980318083,-0.8389957725162756,-0.665325874934184,0.06669277
-0.7102866648890965,0.31206174358140504,-0.3372634439429992,1.0724817805064408,0.6368235476006574,1.2082632335595014,1.6792745743488993,0.08665286505724576,0.38225240199924027,0.9604888194933535,-0.9033823439894435,-0.41633386303416153,0.7
-1.0374063274809404,-0.25699763952507754,-1.766290065912301,-1.4932596720465448,-0.6536378268645883,0.4959829813287475,-1.558473226133798,0.11672699199715293,-1.0085232041361656,1.001028736678515,-0.8506479085644079,0.12844583366761592,0.0
0.6216507549367489,0.840322541048125,1.5431042490205151,1.3179821218312904,0.40556779563167317,0.45890145240066244,-1.604550292080692,1.3962209443881655,0.5661976411615517,0.1124946435679823,-0.8325949432676906,-0.15997045084563513,0.635
1.429988215965843,-1.3356665308525624,-1.7803059297245893,0.5832853696151304,-1.3537322559269427,-0.5123770921343161,-0.3105552465246201,-0.5506351026760987,-0.033483040805604526,-1.2675574043021436,-0.12956455202584163,1.0634040895940242,1.0
-0.6265342896793873,-0.4936242039294824,0.0927591807280112,-1.348999666187363,0.4323970033034869,-0.3499530612490499,-0.36847971014197534,-0.8272648983339006,0.1433070620808109,1.2872575982880503,-0.2969933498439698,1.1721740633178064,0.167
-0.6091006174019145,-1.4009952288989553,0.31345427197979975,1.7417410289713902,-0.07039666521235668,-0.8113378966720289,-0.5752618423022337,0.7518953565232311,1.341978175616252,-0.6477307373254017,-0.2962754204437941,0.0782311256920168,0.873
1.4220220083695632,-1.004761982289184,1.198098050980502,-1.002697233325818,1.5550757868114768,-1.0335350220869974,0.19200738067373985,0.9120525541253443,1.0580375185331432,-0.4658666492894222,0.6918519818707333,0.43953255861632473,1.0
1.4330776502181015,-1.3278557200335963,1.0363023186682196,-0.6766488541096296,-0.15063622837066465,-0.48737540364818144,0.47689142624105774,-1.714507046200154,1.626432913755835,0.7768049348281945,0.16689518316815738,0.6014272959280311,1.0
0.4576843702201376,-0.11783072647072156,-0.8206771212731682,-0.8065951338376016,0.21275768122700514,-0.3204348569691035,-1.1530841928496056,0.708641677001023,-0.5847514577440932,-1.0993599867510393,-1.4274799007224852,-1.0554699861637795,0.0
-0.8540487368452548,0.4760128379187306,-0.5929801945215076,-0.19478798208383816,0.14481753596756353,-1.2437798071789659,-0.26364121684751557,0.5732518385111198,-0.36905357813599166,1.5141661839747416,-1.0821606837235451,0.23114101191004724,0.792
